"","X","TCGA.04.1348","TCGA.04.1357","TCGA.04.1362","TCGA.04.1514","TCGA.04.1519","TCGA.09.1662","TCGA.09.1666","TCGA.09.1670","TCGA.09.1673","TCGA.09.1674","TCGA.09.2044","TCGA.09.2045","TCGA.09.2051","TCGA.09.2054","TCGA.09.2056","TCGA.10.0936","TCGA.13.0799","TCGA.13.0800","TCGA.13.0801","TCGA.13.0897","TCGA.13.0899","TCGA.13.0916","TCGA.13.0920","TCGA.13.1405","TCGA.13.1410","TCGA.13.1481","TCGA.13.1498","TCGA.13.1505","TCGA.13.1506","TCGA.13.1507","TCGA.13.1511","TCGA.13.1512","TCGA.13.2060","TCGA.20.1682","TCGA.20.1683","TCGA.20.1684","TCGA.20.1685","TCGA.20.1687","TCGA.23.1109","TCGA.23.1111","TCGA.23.1122","TCGA.23.1123","TCGA.23.1809","TCGA.23.2077","TCGA.23.2081","TCGA.24.1103","TCGA.24.1416","TCGA.24.1417","TCGA.24.1419","TCGA.24.1423","TCGA.24.1424","TCGA.24.1427","TCGA.24.1428","TCGA.24.1430","TCGA.24.1436","TCGA.24.1467","TCGA.24.1469","TCGA.24.1474","TCGA.24.1544","TCGA.24.1548","TCGA.24.1549","TCGA.24.1550","TCGA.24.1551","TCGA.24.1552","TCGA.24.1553","TCGA.24.1555","TCGA.24.1556","TCGA.24.1557","TCGA.24.1558","TCGA.24.1560","TCGA.24.1562","TCGA.24.1563","TCGA.24.1564","TCGA.24.1567","TCGA.24.1603","TCGA.24.1604","TCGA.24.1616","TCGA.24.1842","TCGA.24.1844","TCGA.24.1846","TCGA.24.1850","TCGA.24.1924","TCGA.24.1930","TCGA.24.2020","TCGA.24.2023","TCGA.24.2024","TCGA.24.2026","TCGA.24.2027","TCGA.24.2033","TCGA.24.2036","TCGA.24.2038","TCGA.24.2254","TCGA.24.2261","TCGA.24.2262","TCGA.24.2267","TCGA.24.2271","TCGA.24.2281","TCGA.24.2288","TCGA.24.2290","TCGA.24.2297","TCGA.24.2298","TCGA.25.1312","TCGA.25.1313","TCGA.25.1314","TCGA.25.1315","TCGA.25.1316","TCGA.25.1318","TCGA.25.1319","TCGA.25.1321","TCGA.25.1322","TCGA.25.1323","TCGA.25.1326","TCGA.25.1328","TCGA.25.1329","TCGA.25.1623","TCGA.25.1625","TCGA.25.1627","TCGA.25.1630","TCGA.25.1631","TCGA.25.1632","TCGA.25.1633","TCGA.25.1635","TCGA.25.2391","TCGA.25.2393","TCGA.25.2396","TCGA.25.2397","TCGA.25.2399","TCGA.25.2400","TCGA.25.2404","TCGA.25.2409","TCGA.29.1688","TCGA.29.1690","TCGA.29.1691","TCGA.29.1693","TCGA.29.1694","TCGA.29.1695","TCGA.29.1696","TCGA.29.1697","TCGA.29.1699","TCGA.29.1701","TCGA.29.1702","TCGA.29.1703","TCGA.29.1711","TCGA.29.1761","TCGA.29.1762","TCGA.29.1776","TCGA.29.1778","TCGA.29.1781","TCGA.29.1783","TCGA.29.1785","TCGA.29.2425","TCGA.29.2427","TCGA.29.2428","TCGA.30.1718","TCGA.30.1855","TCGA.30.1860","TCGA.30.1891","TCGA.31.1944","TCGA.31.1951","TCGA.36.1568","TCGA.36.1570","TCGA.36.1571","TCGA.36.1575","TCGA.36.1577","TCGA.36.1578","TCGA.36.1580","TCGA.36.1581","TCGA.59.2348","TCGA.59.2351","TCGA.59.2352","TCGA.59.2363","TCGA.61.1721","TCGA.61.1724","TCGA.61.1733","TCGA.61.1736","TCGA.61.1738","TCGA.61.1740","TCGA.61.1741","TCGA.61.1743","TCGA.61.1900","TCGA.61.1907","TCGA.61.1910","TCGA.61.1914","TCGA.61.1918","TCGA.61.1919","TCGA.61.1995","TCGA.61.2000","TCGA.61.2009","TCGA.61.2012","TCGA.61.2088","TCGA.61.2092","TCGA.61.2094","TCGA.61.2098","TCGA.61.2102","TCGA.61.2104","TCGA.61.2109","TCGA.61.2111","TCGA.61.2113"
"54","RAF1_v1",44.6331,21.5177,42.889,40.9819,40.174,33.8453,36.1407,24.4571,57.9994,49.5555,30.0436,31.4904,39.8005,28.7494,21.9023,28.9401,43.8587,28.6012,24.7357,24.9226,20.3164,28.4916,22.1901,38.0112,31.9756,20.8007,23.9967,43.8198,25.1082,23.3657,17.2698,15.404,18.0261,33.3175,59.6847,22.551,28.3036,23.1824,44.1379,19.0516,25.1387,41.6066,38.2602,25.7261,35.291,15.5624,26.5522,27.3726,38.3156,29.7943,36.0574,30.092,39.8717,20.7034,22.8876,38.6326,29.1609,67.2654,31.5662,28.1203,36.8544,21.4023,33.6926,27.6167,14.0435,40.3998,30.6801,18.9972,58.2206,42.7324,32.4722,25.4694,30.4639,42.2985,43.0833,26.8142,32.2344,25.528,34.0195,23.5313,73.8094,21.8945,21.7636,35.9005,28.6603,29.4567,28.5691,26.0238,22.2868,51.7814,35.1559,46.161,28.8738,18.7676,24.1482,33.2724,29.6445,25.479,31.6828,19.5408,26.5393,19.081,29.5993,30.1886,33.7689,32.8825,34.9381,39.8147,22.9056,38.5576,30.0701,31.1276,27.1933,29.3092,26.5674,25.7055,24.4144,26.1177,38.2065,28.104,32.3268,36.8146,36.8374,23.611,27.2918,25.4482,38.4723,34.1283,26.6457,25.4825,16.8278,22.1601,32.6881,18.557,36.8063,37.9631,20.4298,36.6725,25.2517,22.1482,36.7557,27.7385,47.4476,17.8406,22.2304,25.7722,41.0477,27.875,22.7692,25.9134,49.6774,24.9298,23.9097,21.3833,19.882,20.1815,24.8621,35.4224,31.7832,34.2886,35.9951,35.647,32.1067,40.2551,38.9617,24.026,37.5629,24.2254,22.3748,45.0671,22.6285,30.07,42.2513,21.8791,34.6665,29.4861,27.8206,35.478,31.4476,21.0677,29.9278,28.3749,23.0765,28.1753,23.716,50.8119,31.7361,32.7128,20.3699,29.4645,27.9024,33.6601,39.2408,40.5432,28.2804,17.5111,35.7863,20.2519
"55","RB1_v1",14.5175,11.5012,13.0267,16.5878,17.641,17.3439,4.637,14.0709,15.0184,1.9714,8.5285,14.0488,19.3494,11.2619,16.6279,3.2045,0.2633,8.6123,11.061,1.4312,9.2551,2.7688,12.9347,17.4035,13.2832,7.9271,12.1249,8.9474,12.5114,20.8194,10.2076,12.9343,15.0821,4.2113,36.0559,14.7926,10.3055,12.9567,10.842,11.3632,14.2883,15.6306,2.7015,13.7467,8.6227,7.595,10.1791,15.044,7.4569,14.7431,10.8572,9.6737,3.1002,13.9891,18.7804,17.8608,21.9844,7.189,10.4696,10.3085,1.4289,16.018,3.8619,11.5537,12.4061,7.6091,4.4452,6.3962,6.3775,11.459,13.5523,8.117,18.3983,10.1784,8.9132,15.6687,11.3133,8.7524,9.4136,3.0194,11.9899,24.3947,27.272,4.7949,14.8901,7.8644,12.5436,1.9776,11.3014,4.4419,10.353,6.9495,7.3298,12.7872,8.5439,11.2787,7.0741,13.8833,14.1698,16.4451,16.2359,21.1321,14.391,10.3291,8.9284,13.2266,14.8753,11.9012,16.8536,16.5287,26.6263,15.0635,12.3609,13.1476,14.8338,10.4966,16.3593,13.295,16.834,18.1926,10.8198,9.0357,5.2048,10.677,13.8058,10.2912,8.8836,11.4608,9.1618,11.1136,14.3165,10.3764,3.4075,12.3423,9.5633,28.3618,8.2205,2.7412,17.0865,15.7593,14.208,8.1938,17.4188,12.2729,4.8098,9.1039,9.5666,7.5582,27.786,18.2963,12.1115,11.6054,19.7317,27.3836,13.5784,7.3762,6.3108,10.2251,14.6227,12.4186,5.8818,15.3421,12.1275,21.1426,9.7776,18.0138,17.7162,13.4307,10.2194,8.0106,23.0646,10.8707,12.5747,12.3854,12.3115,12.3161,8.0094,4.1205,9.2878,24.9405,9.6242,10.628,13.1804,12.9516,10.8958,4.9976,15.1874,21.525,12.5767,11.415,16.3484,15.8246,17.8985,10.2715,12.1701,34.5331,17.1555,11.6906
"56","RPS6_v1",1300.9065,1827.1444,921.7531,1210.7421,1359.6585,1194.6001,2226.2905,1697.2755,2724.3375,704.609,2414.8782,1382.6496,1663.2472,1174.3712,3169.4862,1628.2354,5820.1556,1018.8376,2919.3701,1003.5948,2143.7728,1072.1146,3293.2474,1045.0846,799.6764,661.569,1473.0604,2965.865,1817.81,5388.1937,856.5744,601.3677,1361.9732,1996.8949,1581.8423,1657.2228,1364.6969,3354.8127,1987.2916,2161.326,1623.38,721.347,1242.1076,2766.7687,612.0231,1652.6938,1861.5481,2802.9607,1574.7912,691.4278,1456.8297,921.1112,1639.0017,1995.0893,2236.8198,2604.0463,1322.8307,1314.6249,2899.4577,1667.0305,699.5154,640.974,3106.3269,1556.3533,4895.1311,3661.4552,1688.401,908.4833,1214.9309,2012.9482,2342.2014,1203.2105,490.8287,827.6149,935.8086,1543.5904,1713.6328,2518.7216,3520.4167,2886.9323,1543.242,4179.8402,2453.156,1706.9052,1211.2328,1644.7686,2507.1051,706.4017,3979.8254,551.9712,4696.4849,1206.5457,1166.0431,896.7072,3181.1664,1028.9956,1559.1798,1512.238,1999.3524,1375.2673,2110.0598,1470.3378,772.2927,2157.4839,2207.9444,2535.6059,856.4039,1214.7155,807.1031,930.8971,1268.9955,800.4099,2971.4143,1313.717,937.8267,942.2485,678.396,2885.8807,2737.5047,3117.2483,1195.2033,1005.6834,1809.5021,2871.1055,3183.5646,1251.5184,971.9916,1444.4384,1219.8357,1741.0364,1686.5843,3688.0575,2016.4054,1820.4964,1102.7822,1028.5598,3595.5873,1689.276,1577.4679,3560.5643,944.7586,2995.2947,855.9533,4677.441,2890.1068,2875.9787,2052.9207,1997.4742,1515.8697,1382.2034,3154.4275,1917.1219,1546.5199,1698.9127,1745.9876,1580.4479,2028.0664,2226.0759,779.865,1684.7587,1502.2981,905.2091,1315.2534,1829.7113,1577.7806,954.2784,433.6335,701.6657,1461.064,889.4018,1139.7428,3395.7641,1318.9447,1071.4645,1788.6051,1318.2326,707.7862,2455.5235,1934.9939,803.2976,1612.5712,822.3537,1806.556,1631.5565,2011.2821,1063.0168,2026.6034,1947.7764,554.3748,455.04,3626.9535,1698.107,849.926,385.0493,777.135,1043.9112,1766.8612,360.6756
"57","RPS6KB1_v1",5.7337,4.6849,8.5838,7.1106,3.7775,5.3588,8.9723,4.2672,10.0393,5.802,7.8846,8.4376,5.6361,5.7846,4.455,3.9584,7.4566,5.0373,3.1217,4.0931,2.1742,2.6078,5.1711,4.0139,4.1054,6.697,3.5888,3.9887,3.4033,4.0879,3.176,6.0653,4.9404,3.2492,7.7578,3.9731,9.3118,4.5944,6.6328,4.0331,4.1716,3.7709,4.2015,3.691,4.5076,4.7903,5.2279,7.1199,5.6392,2.9281,5.0153,4.5208,3.5027,3.0152,4.0191,8.8493,5.1017,8.1631,2.7416,4.5048,6.354,3.6345,2.8663,6.7598,2.316,2.6251,7.5321,3.4157,2.813,3.5869,3.1923,6.7966,4.3266,6.5196,3.0137,3.4329,2.2815,6.8282,7.5268,5.2036,3.6105,3.0019,4.1566,5.4351,4.1279,5.124,4.2069,6.3785,2.6759,9.2889,4.8244,5.9149,5.9916,8.5094,4.6258,6.0644,4.5604,6.5923,7.8672,5.8219,6.3931,3.1342,4.5729,5.6525,4.328,4.0934,4.9129,6.7146,3.2899,4.8113,4.2896,5.4114,5.0262,4.9067,4.4016,3.0355,4.8901,3.1284,6.9622,5.3105,4.3639,5.0893,6.7183,2.8689,4.7325,3.8514,4.3121,3.6078,8.5472,5.5057,6.6356,3.8308,3.1716,9.1258,3.463,5.726,4.9457,3.417,9.257,3.3325,4.7633,3.551,5.69,3.0149,3.4625,2.3214,3.0218,2.26,3.4567,5.9349,3.7839,2.9994,3.6142,2.9465,5.6034,2.6846,3.3634,4.5839,6.5217,4.7939,8.4541,4.0218,6.8814,5.7912,4.7636,5.7137,5.9324,3.4181,4.3777,4.9319,9.3835,5.4279,5.7421,3.3774,6.1574,4.725,5.3771,3.927,2.8172,15.9981,3.6596,10.2705,5.1165,3.7023,5.2661,3.5894,9.3854,3.1261,3.2293,3.7437,4.8379,8.2658,8.9151,5.5259,4.4041,2.945,8.387,6.5248
"58","SMAD1_v1",10.7807,11.1574,6.5854,5.5581,10.9207,6.3219,12.336,11.169,4.718,5.5039,16.2746,5.9769,8.5222,4.731,5.6869,4.2102,12.7794,6.8412,3.9195,8.1043,7.1885,5.5236,11.5768,12.6195,8.5069,6.3322,12.787,5.5222,10.2492,11.0965,7.3423,5.8521,10.1947,11.7695,5.0427,17.7921,11.9584,5.2981,6.9587,3.8743,11.3751,9.2433,3.4989,9.7949,7.0876,5.0896,6.2961,14.8013,4.3588,6.1375,9.0142,8.819,7.0464,7.4741,10.3899,9.9452,13.6843,12.1147,3.1513,12.7544,9.4017,4.6605,5.6917,10.3608,9.4421,5.2726,14.5415,14.2457,16.7045,11.041,9.2423,6.8082,12.1206,7.2054,12.3181,6.9624,8.3991,8.4465,6.7466,10.9,5.1324,12.4846,7.6041,4.188,6.2313,24.7745,28.6994,3.5445,7.5051,13.0637,5.6317,4.726,20.0394,9.4958,8.7186,7.6168,8.9334,7.3364,12.6065,5.6992,10.8152,4.347,18.5601,3.9024,5.7017,6.6161,5.1311,17.9886,13.7291,6.5201,5.0265,6.7038,8.9019,4.6289,6.0723,5.1732,9.6587,4.6015,3.804,15.5929,9.243,6.1398,7.8228,7.6101,26.2222,5.9607,10.4659,6.7173,5.3475,16.6865,7.0174,5.8882,17.2829,12.5086,10.1761,9.0666,3.4845,6.1664,9.5459,8.4748,18.8954,27.289,22.2547,6.3237,5.394,7.5133,11.9854,6.8066,7.1081,9.9211,8.8939,10.8661,3.9974,11.0772,10.4964,22.0088,4.3361,9.8487,10.869,6.6391,5.6222,8.0437,14.8246,5.0794,18.0298,7.1471,7.6324,8.2851,13.7805,9.4364,4.1362,11.582,7.296,9.0903,7.7764,6.2019,5.3875,7.1439,15.3243,3.8392,5.316,10.6018,7.9824,7.2578,15.555,12.8885,9.4582,5.9031,13.4058,2.9381,6.8483,5.6975,4.2005,6.8526,4.2532,14.821,6.5758,6.6272
"59","SMAD3_v1",6.5048,5.2987,16.0895,11.7533,7.1487,18.7513,8.2224,4.203,10.3673,8.264,4.1077,12.674,6.1001,13.0929,10.1016,4.0095,25.3761,10.0685,2.7347,5.1734,6.1421,12.9502,4.2648,9.2414,4.6175,3.6546,4.5787,12.6903,5.7073,3.4595,5.5276,2.1804,5.988,4.4289,2.0198,7.1172,7.4251,4.5316,9.5596,9.0136,5.1408,7.9543,8.0741,5.8728,14.1221,7.0147,9.8804,6.3689,19.0546,11.6058,10.8589,9.6793,5.43,5.035,5.776,8.9959,4.5181,4.3589,8.5312,8.8,13.8518,10.77,22.5798,10.689,8.5671,6.8899,5.7042,5.6908,24.8587,9.0416,9.3761,8.7652,6.5321,20.8139,3.6182,9.356,8.4237,7.3725,4.4297,18.537,6.79,3.7747,6.1919,24.7955,14.0921,8.5363,4.8672,8.8572,7.1388,6.5186,14.5547,8.4738,8.2931,7.6473,7.3706,12.4528,10.5981,5.9619,5.229,5.5792,7.9958,4.9649,11.0218,5.2178,5.9604,15.2983,6.3377,2.6076,6.3814,14.8449,6.4293,8.2967,14.2383,4.4432,8.4679,21.4739,14.882,7.2465,7.8796,7.8324,17.7963,9.4912,17.5611,6.2911,3.9748,6.4192,15.4381,12.1753,6.4823,11.4026,5.3509,14.6788,9.551,5.8941,12.7283,3.1526,6.7667,9.8878,3.7575,2.9048,13.9372,3.2056,7.2219,2.227,7.154,12.6337,9.9168,3.5531,9.2815,10.5734,5.528,3.2638,1.7309,4.1535,8.5787,11.8174,4.4211,13.7711,12.9132,11.7981,5.0359,12.4892,9.6477,16.3095,8.0257,10.8343,7.6333,4.6486,8.9741,24.9593,10.8653,16.9964,3.9604,10.3002,24.1163,4.0255,6.7307,7.9714,10.3152,18.7004,8.435,13.2064,4.0879,6.6495,5.3076,16.884,3.9514,3.5225,7.3849,12.5612,8.2073,9.5988,13.7641,17.0307,9.0646,28.7622,8.3347,17.9904
"60","SMAD4_v1",5.634,6.7972,7.5031,14.0438,5.6102,10.0744,12.3239,8.6197,6.9634,10.2496,4.9308,11.4791,4.0731,4.6315,4.5125,2.437,9.7807,4.7419,5.8602,5.8366,3.3558,10.0039,3.7331,4.095,5.7573,3.5808,3.8713,5.2128,2.9428,16.5481,8.1415,3.9122,11.5094,4.7353,9.8201,8.8636,3.9274,5.2014,10.688,4.645,6.6451,5.3015,4.3442,9.62,5.884,3.4832,3.7961,9.1026,10.2102,4.8962,8.625,4.9929,5.1938,21.804,4.9731,11.3628,7.3162,8.6706,5.4216,8.5682,9.7151,5.0623,6.9543,6.7783,7.2185,9.3685,6.6584,5.9838,8.2638,6.0184,4.9638,5.2091,6.9413,5.8835,6.5144,9.5755,7.2005,6.157,7.9063,12.7531,3.9079,6.2324,8.1679,5.6479,3.757,5.4478,10.3477,6.0637,6.4648,7.2742,8.2102,12.5589,8.9216,6.8964,5.6822,3.894,4.053,5.6175,9.8556,7.8236,9.2848,5.0439,7.3474,5.287,7.052,8.4043,8.327,10.17,5.3327,4.9714,8.144,9.2339,9.1418,7.4015,6.9605,3.9643,5.2866,6.7085,8.9928,3.316,4.6429,10.2774,11.2052,6.5475,10.039,10.0095,4.9893,9.8615,10.0469,4.7296,7.6826,7.8221,8.5996,9.1595,4.24,10.7101,5.6269,5.1565,7.5721,5.2821,7.062,8.9648,10.0228,7.219,6.6627,11.1674,6.2795,5.3364,7.4904,9.0776,5.7968,4.2812,4.3567,7.4362,8.2761,8.0749,4.5675,5.4344,11.7605,7.3148,5.2249,8.34,11.7206,8.9076,4.8021,5.2224,14.274,7.1904,12.3964,8.7622,6.7039,10.0187,6.6012,11.8663,4.9892,6.9211,8.4245,8.2363,13.4757,13.3887,11.5525,10.6455,4.1775,8.7799,8.5794,6.2305,9.9099,6.1681,3.8088,4.8407,7.4822,5.7174,10.1564,8.5217,6.0839,5.7764,10.0684,7.6423
"61","SRC_v1",6.1852,10.0404,24.4361,19.3412,8.8923,16.9576,12.7974,9.6214,7.378,17.775,9.0159,8.5889,16.0783,10.9504,6.4133,10.0019,13.6485,21.3955,14.2216,7.7942,19.5519,16.7206,6.891,15.6462,17.0493,11.2586,6.5727,17.4279,14.6098,10.9831,5.3828,11.5068,9.3959,7.3157,5.1388,7.4291,10.3938,7.5553,13.4512,14.3145,15.9232,30.8695,18.4596,14.5397,14.5142,17.1525,10.425,11.6335,15.8686,15.7003,27.1182,34.2343,9.7338,7.2358,11.8922,8.7936,12.0282,14.214,21.8429,28.2948,6.3936,26.3767,7.781,7.8441,10.3115,6.3078,11.1033,20.3114,24.4268,8.5676,9.5604,5.4076,19.9864,37.9392,6.9268,15.9819,6.2291,5.2735,12.1536,13.3722,13.6203,9.2869,9.4253,57.477,7.3598,9.3355,7.8843,46.9394,15.3308,7.9444,6.7985,12.4849,12.2737,4.9643,9.2468,14.5545,23.8424,9.2768,15.31,4.2235,3.4002,13.9663,12.9577,6.4931,15.1341,23.7744,13.9448,5.1173,20.3232,25.6911,24.3583,18.0021,11.9333,17.4022,21.9851,9.1598,21.9328,15.3458,25.5393,9.3335,24.4322,18.8213,15.2611,14.3794,9.9044,7.9373,13.4208,21.0173,21.3452,10.0338,5.1916,11.6102,8.534,2.9796,13.5193,11.8361,5.0837,12.766,9.159,8.1736,27.0468,4.284,11.9351,8.4151,25.0705,15.3932,11.7885,6.5954,21.351,8.6263,15.839,11.3801,11.0467,8.8667,12.3704,14.271,4.9366,37.1283,12.2278,16.2715,6.619,17.1711,19.0312,17.03,6.8762,14.991,12.0163,10.7479,16.4322,29.3186,22.5829,11.4829,11.9582,16.2656,9.9642,9.28,8.6322,20.0187,25.1012,18.912,7.1669,4.9925,15.6101,10.687,10.2563,14.4401,8.9882,11.7259,16.2731,45.2486,26.3937,6.6405,14.9668,26.7147,13.5719,14.4919,25.5258,25.3146
"62","STAT5A_v1",4.7851,13.4175,7.7181,1.7063,8.0682,4.8603,5.221,12.7731,6.5535,3.8631,6.7567,4.7193,6.0311,7.067,8.7546,10.5604,5.5259,8.8677,8.3913,2.9235,5.0799,7.2244,2.2382,7.8424,13.2163,2.6723,3.3739,4.4237,3.7369,4.9644,6.9425,1.433,9.0579,3.4243,2.4868,4.4435,6.7164,9.3997,5.9866,12.5687,4.4633,13.8594,3.3765,15.6915,3.6113,3.0485,6.0145,9.1422,2.4958,6.5081,4.4597,4.3613,9.1359,4.4874,12.0145,2.3641,6.7415,9.7686,9.4251,17.8583,5.5956,4.9467,5.8994,6.8005,8.1748,3.1341,15.0942,5.266,14.0451,6.139,7.7882,4.7621,9.7949,3.472,5.7655,6.5857,6.1274,6.2758,6.9589,7.3284,4.3507,4.3175,7.4207,1.7715,9.9291,2.6889,10.6075,5.7304,5.5114,5.4205,7.6803,7.8477,15.0639,4.6952,15.2799,7.2059,6.526,11.5592,10.0665,1.843,3.1301,7.8025,5.7204,2.5045,4.0246,5.0004,6.007,3.5323,7.1967,12.8775,4.4438,6.516,10.6055,9.2122,9.3446,4.5601,7.624,6.0608,7.5971,1.2862,6.1695,6.2736,4.8401,4.5083,9.0735,6.9679,6.2756,5.3441,6.2962,4.8606,5.5628,8.0526,6.2984,0.8493,4.1196,7.3983,1.8268,2.6032,13.2108,3.6886,7.4105,10.8806,7.7139,4.9053,3.8998,3.2086,8.4976,4.532,13.1473,4.6069,3.8192,7.7156,2.9026,2.6075,5.1488,7.723,2.2311,15.8766,4.8002,8.8234,2.563,4.6119,8.5443,2.1758,11.4573,4.9419,4.9877,2.8091,10.0907,8.9757,4.0709,8.8708,7.2254,4.3232,7.5328,3.0572,7.4203,10.3765,3.422,6.4364,5.9565,2.3419,4.0684,7.658,3.2393,7.8688,12.7742,2.3807,4.7287,14.3494,2.5136,10.9893,3.5932,4.646,12.8647,8.7612,4.1451,10.3211
"63","STMN1_v1",116.5769,28.8961,49.7542,128.9171,49.2978,41.0102,38.625,41.5158,97.4074,250.2935,165.3771,12.2983,113.1386,104.8849,16.9542,40.694,217.1846,162.1056,68.4851,59.6694,78.1595,65.552,162.6459,78.0021,59.4551,81.9133,52.13,101.4418,89.6888,90.2476,47.0997,79.6615,75.4574,60.7602,137.3864,151.419,57.8565,12.6013,187.6722,30.9155,170.4794,160.8419,159.3888,118.527,31.8749,25.6864,61.509,73.2489,118.4117,25.3495,178.3865,58.7421,91.7561,149.7305,77.4331,28.6879,163.9598,203.4022,103.8017,98.6819,78.8714,86.4277,112.9742,108.1623,41.7983,53.8726,126.0827,97.0131,85.6277,63.1649,51.1652,50.6392,27.0365,81.7695,137.857,21.4366,61.3853,51.9886,56.6033,42.3475,98.9986,55.4281,23.4056,83.6374,36.6663,27.7533,47.0271,63.985,76.8096,95.5321,11.2271,55.7034,68.6688,72.8639,39.417,14.4246,55.8219,24.7319,32.3188,72.4796,54.5218,56.0253,23.4003,46.4038,172.867,89.803,24.0824,94.9866,44.5343,65.1354,114.702,29.2922,19.9456,43.145,67.0425,24.3776,45.0365,63.2651,34.5284,72.15,63.1398,50.8257,43.6306,138.0989,66.892,79.6375,60.0061,43.3758,43.1877,31.4032,70.2484,13.3973,403.5748,34.3713,20.4656,64.0324,21.5276,133.5018,38.3821,247.4213,118.7702,147.1283,63.1943,58.0355,181.3858,27.2571,61.097,93.9427,40.3635,33.2283,87.2108,27.4685,117.8148,80.1596,68.9026,94.2137,33.4968,38.7605,49.0228,17.4786,70.8113,48.9779,116.7614,92.8074,39.7387,15.3661,143.0547,45.8025,34.5343,42.1109,123.7926,61.7192,59.3866,161.138,47.9579,84.767,49.7608,168.1596,88.4565,141.8208,59.1852,57.6978,93.32,43.0103,67.2237,109.8237,62.2625,57.465,51.536,21.1235,16.5788,32.0699,84.3407,119.9609,32.2941,56.7318,84.7641,77.792
"64","SYK_v1",10.96,10.9834,17.5995,34.2108,18.8903,23.2986,21.3132,17.8084,44.8336,9.569,7.2586,11.9219,11.9409,10.9552,7.016,4.5824,26.9492,22.4613,14.4761,12.31,15.6805,13.0703,23.201,20.6028,14.017,8.7941,8.0981,10.0219,11.8217,7.0732,15.8732,11.3117,12.44,10.3024,36.7436,11.7823,24.0921,15.0272,17.2493,9.3322,29.0368,25.2902,5.5603,14.1025,14.7629,15.6033,16.3306,13.7338,5.7525,20.2148,18.727,4.1768,27.6464,54.7832,6.717,32.9141,15.3729,14.3031,14.3293,28.9377,17.5146,5.2821,17.8479,15.3118,10.1397,17.3397,23.0298,22.8734,16.6385,13.8107,8.3225,7.028,14.6443,22.2544,13.9812,9.7693,14.4205,6.7097,15.3434,12.4952,22.3207,16.8273,13.0427,7.1895,4.8879,9.7811,15.9154,15.2171,5.9449,36.7736,13.3925,22.2826,16.5459,31.2202,15.9483,33.8448,12.5953,5.4713,23.5271,51.4767,11.4336,4.5735,4.8415,10.581,21.356,8.8534,13.3695,26.4822,18.1099,27.182,6.4186,8.776,10.4762,5.8309,10.9507,5.6197,15.817,12.7935,9.4573,37.0313,4.3278,34.8183,17.2507,10.7954,12.93,15.0551,8.2212,10.8446,10.7784,14.6902,27.1244,11.5418,18.3939,8.6164,11.5866,25.8968,9.5257,35.9066,10.7777,7.8323,20.1381,19.7364,13.3033,9.1843,21.3865,9.1798,35.7264,12.5249,8.5589,19.9213,20.5518,20.0676,21.0122,13.4688,14.1135,8.6141,4.1284,7.4024,22.2219,11.5324,17.663,14.3171,27.0996,19.2436,7.6889,12.0969,12.3459,16.2157,12.5756,5.686,7.781,3.4775,26.0162,5.4726,21.8595,16.0625,9.6062,20.7783,21.9558,10.779,3.6776,32.1289,3.304,31.2045,13.9821,21.7895,11.115,3.0609,19.2008,18.0461,15.9379,16.2484,4.8423,2.5602,12.6926,12.0716,3.7293,12.0688
"65","TP53_v1",58.7156,9.2888,6.3341,61.3373,59.5564,51.6029,38.8491,100.5823,71.8277,5.0884,3.6998,31.8046,9.2554,37.9809,30.2906,45.7794,34.2625,73.8916,7.0356,4.0315,4.8189,4.7118,10.4619,7.8357,6.8186,30.1683,15.1096,9.9905,5.2574,6.8206,72.8271,28.5674,50.9359,34.2755,19.5429,122.9893,47.9215,41.7428,69.9726,40.4861,55.9035,59.5841,61.0757,87.8074,33.2719,8.0513,35.349,51.1845,75.7837,36.5359,46.0292,23.4283,110.364,53.59,6.767,77.0672,63.3317,8.7132,36.2766,57.2938,35.7528,5.9589,78.045,64.2872,46.4843,50.3313,12.6297,42.9528,72.3004,49.4333,21.8289,25.8862,13.2461,50.7676,7.0187,9.3781,35.8897,51.1012,54.1711,7.3418,6.256,5.4615,8.3802,3.3722,70.4586,87.2094,18.5548,17.8517,43.6848,34.4081,46.282,72.5507,44.0673,31.7682,15.1358,8.1078,109.7953,26.3845,39.638,32.1056,4.154,5.634,76.0417,5.988,61.19,49.3947,37.0542,35.7001,53.7451,42.9348,46.7356,38.816,63.9244,6.7896,56.7164,28.411,57.2185,32.5604,5.9268,68.9148,37.6877,49.3596,8.8176,89.6793,66.5133,34.959,37.0722,5.5033,65.068,44.6083,37.6767,43.0493,8.5196,4.4976,24.7307,74.6057,3.4708,75.7606,46.8822,11.8444,224.7864,62.1871,23.6247,3.2387,6.58,48.1699,73.0027,6.0129,5.6629,8.7556,44.1153,23.5725,36.4909,6.7306,7.5271,37.3192,35.2071,8.4515,38.4193,24.0277,3.3706,44.6761,54.7465,10.7512,84.884,70.3392,54.7765,30.6385,8.1769,54.709,47.5053,25.2301,3.391,5.8611,42.718,43.5856,113.3893,84.13,4.7043,8.2724,6.1491,10.5619,26.3447,33.2273,44.2346,42.0037,59.4267,38.0732,125.5653,28.6149,80.4635,30.7653,41.5301,28.697,53.7524,8.4524,33.7655,45.1242
